,StatID,TeamID,PlayerID,SeasonType,Season,Name,Team,Position,Started,GlobalTeamID,Updated,Games,FantasyPoints,Minutes,Seconds,FieldGoalsMade,FieldGoalsAttempted,FieldGoalsPercentage,EffectiveFieldGoalsPercentage,TwoPointersMade,TwoPointersAttempted,TwoPointersPercentage,ThreePointersMade,ThreePointersAttempted,ThreePointersPercentage,FreeThrowsMade,FreeThrowsAttempted,FreeThrowsPercentage,OffensiveRebounds,DefensiveRebounds,Rebounds,OffensiveReboundsPercentage,DefensiveReboundsPercentage,TotalReboundsPercentage,Assists,Steals,BlockedShots,Turnovers,PersonalFouls,Points,TrueShootingAttempts,TrueShootingPercentage,PlayerEfficiencyRating,AssistsPercentage,StealsPercentage,BlocksPercentage,TurnOversPercentage,UsageRatePercentage,FantasyPointsFanDuel,FantasyPointsDraftKings,FantasyPointsYahoo,PlusMinus,DoubleDoubles,TripleDoubles,FantasyPointsFantasyDraft,IsClosed
337,575702,11,20001692,1,2019,Timothe Luwawu,CHI,SG,7,20000011,2019-06-24T22:18:50,50,477.7,762,11,93.4,248.3,42.8,52.3,52.4,116.2,51.4,41.0,132.1,35.3,35.3,46.7,86.1,12.5,98.0,110.5,2.3,16.1,10.2,29.6,21.6,10.4,23.9,83.1,263.1,268.8,55.7,10.9,7.2,1.8,1.3,10.6,19.2,508.4,517.4,508.4,-238.1,1.3,0.0,517.4,False
338,577230,11,20001693,1,2019,Denzel Valentine,CHI,SF,0,20000011,2019-06-24T22:18:50,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
339,577231,28,20001694,1,2019,Ivica Zubac,LAC,C,37,20000028,2019-06-24T22:18:50,59,1268.7,1183,19,241.5,431.7,63.7,63.7,241.5,431.7,63.7,0.0,0.0,0.0,115.0,143.5,91.3,131.0,281.3,412.3,13.8,27.8,21.0,71.8,15.9,58.1,79.7,156.0,598.0,494.8,68.8,25.0,10.6,0.8,5.0,15.8,23.5,1342.8,1342.9,1342.8,46.7,10.4,0.0,1342.9,False
340,576519,12,20001695,1,2019,Ante Zizic,CLE,PF,25,20000012,2019-06-24T22:18:50,59,1061.0,1232,3,208.4,377.0,63.0,63.0,208.4,377.0,63.0,0.0,0.0,0.0,105.9,150.3,80.3,123.0,241.5,364.5,12.1,25.9,18.7,60.4,14.8,25.1,69.5,128.7,522.8,443.2,67.2,20.0,10.0,0.8,2.3,15.4,20.9,1100.8,1120.8,1100.8,-91.1,5.2,0.0,1120.8,False
341,576520,20,20001697,1,2019,Juan Hernangomez,DEN,PF,25,20000020,2019-06-24T22:18:50,70,994.9,1547,14,157.2,357.6,50.0,62.1,82.0,151.5,61.6,75.2,206.2,41.6,75.2,98.0,87.4,72.9,228.9,301.8,6.6,18.3,12.0,62.6,30.8,27.3,42.1,107.1,464.7,400.7,66.1,14.4,6.8,1.3,2.0,10.8,14.0,1053.0,1075.5,1053.0,39.9,5.2,0.0,1075.5,False
342,576521,23,20001698,1,2019,Cheick Diallo,NO,PF,1,20000023,2019-06-24T22:18:50,64,1036.4,1019,39,191.4,308.7,70.6,70.6,190.2,304.1,71.2,1.3,5.2,28.5,57.0,76.3,85.0,85.4,292.7,378.1,10.0,33.4,21.9,37.6,33.0,37.6,55.8,128.7,440.8,342.2,73.4,23.6,6.6,2.0,3.9,16.0,18.3,1107.0,1100.8,1107.0,-100.2,11.4,0.0,1100.8,False
343,576522,10,20001699,1,2019,Malachi Richardson,TOR,SG,0,20000010,2019-06-24T22:18:50,22,45.1,117,27,10.3,33.0,35.3,51.0,1.3,5.2,28.5,10.4,28.5,36.4,5.2,6.5,91.1,2.6,12.5,14.8,2.8,12.7,8.8,0.0,1.3,0.0,10.4,14.8,34.2,35.5,55.1,2.6,0.0,0.6,0.0,23.2,18.7,46.2,55.0,46.2,-12.5,0.0,0.0,55.0,False
344,576523,15,20001701,1,2019,Malcolm Brogdon,MIL,PG,64,20000015,2019-06-24T22:18:50,64,1914.8,2086,47,430.5,852.0,57.5,65.5,312.1,574.1,62.0,118.5,277.9,48.5,160.6,173.1,105.7,74.0,254.0,328.0,5.0,13.3,10.4,233.5,52.4,14.8,103.6,116.2,1140.1,928.1,69.9,24.2,18.4,1.5,0.8,11.4,23.7,1982.0,2042.2,1982.0,487.5,0.0,0.0,2042.2,False
345,645250,14,20001703,1,2019,Isaiah Whitehead,DET,SG,0,20000014,2019-06-24T22:18:50,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
346,577232,19,20001706,1,2019,Jake Layman,POR,SF,33,20000019,2019-06-24T22:18:50,71,1089.9,1510,55,246.0,482.9,58.0,66.1,178.8,276.8,73.6,67.2,206.2,37.1,57.0,80.9,80.2,63.8,183.4,247.2,6.0,14.4,11.3,60.4,35.3,34.2,52.4,132.1,616.2,518.5,67.8,17.3,7.3,1.5,2.3,10.4,18.2,1159.4,1163.8,1159.4,80.9,1.3,0.0,1163.8,False
347,576524,8,20001707,1,2019,Caris Levert,BKN,SG,25,20000008,2019-06-24T22:18:50,40,1144.9,1210,59,235.8,550.1,48.9,54.4,181.1,374.7,55.0,54.7,175.4,35.5,96.8,140.1,78.7,39.9,132.1,172.0,4.5,13.0,9.7,177.7,47.8,15.9,78.6,87.7,623.0,611.8,58.0,20.3,26.5,2.5,1.3,13.0,27.4,1208.7,1220.2,1208.7,-13.7,0.0,0.0,1220.2,False
348,576525,17,20001708,1,2019,Georges Niang,UTA,SF,0,20000017,2019-06-24T22:18:50,59,456.6,588,22,98.0,206.2,54.1,68.0,49.0,86.6,64.5,49.0,119.6,46.7,22.8,27.3,94.9,12.5,86.6,99.1,3.0,17.8,10.4,39.9,11.4,7.8,26.2,64.9,267.7,218.2,69.9,17.8,11.5,1.2,1.2,12.2,20.3,474.8,499.2,474.8,-105.9,0.0,0.0,499.2,False
349,576526,10,20001710,1,2019,Pascal Siakam,TOR,PF,79,20000010,2019-06-24T22:18:50,80,2825.6,2901,48,591.1,1076.4,62.5,67.2,501.2,832.6,68.6,90.0,243.7,42.0,269.9,344.0,89.4,141.2,484.1,625.3,7.0,19.9,13.2,282.5,83.1,59.2,175.4,274.5,1542.2,1227.7,71.5,24.6,16.6,1.8,2.2,14.2,23.8,2968.0,3020.3,2968.0,675.4,20.5,0.0,3020.3,False
350,575703,9,20001717,1,2019,Guerschon Yabusele,BOS,PF,1,20000009,2019-06-24T22:18:50,41,222.2,285,54,39.9,87.7,51.8,59.1,29.6,55.8,60.5,10.3,31.9,36.6,17.1,25.1,77.7,26.2,34.2,60.4,11.1,14.6,12.8,17.1,10.4,9.1,17.1,36.4,107.1,98.7,61.8,16.3,10.6,2.0,3.2,16.8,20.0,239.3,238.9,239.3,-20.5,0.0,0.0,238.9,False
351,576527,28,20001718,1,2019,Tyrone Wallace,LAC,SG,0,20000028,2019-06-24T22:18:50,62,480.9,714,48,104.8,247.2,48.3,49.3,100.2,225.5,50.6,5.2,21.6,24.0,34.2,64.9,59.9,22.8,92.3,115.0,4.5,15.1,11.1,47.8,23.9,9.1,41.0,94.5,248.3,275.7,51.3,10.1,10.8,2.0,1.1,14.7,21.4,512.8,509.4,512.8,66.1,0.0,0.0,509.4,False
352,575704,18,20001721,1,2019,Abdel Nader,OKC,SF,1,20000018,2019-06-24T22:18:50,62,510.5,789,65,103.6,244.9,48.2,56.7,67.2,131.0,58.4,36.4,113.9,36.4,30.8,41.0,85.4,15.9,116.2,132.1,2.6,17.9,11.2,22.8,22.8,13.7,29.6,77.5,274.5,262.9,59.5,12.2,5.0,1.8,1.9,11.5,17.2,546.9,550.1,546.9,-173.1,0.0,0.0,550.1,False
353,575705,7,20001722,1,2019,Furkan Korkmaz,PHI,SG,7,20000007,2019-06-24T22:18:50,48,595.0,773,15,111.6,279.1,45.6,56.7,58.1,115.0,57.5,53.5,164.0,37.1,41.0,50.1,93.2,18.2,103.6,121.9,3.3,15.7,10.8,59.2,33.0,2.6,28.5,70.6,317.8,301.1,60.0,16.1,12.2,2.6,0.3,11.2,20.4,630.3,642.1,630.3,70.6,0.0,0.0,642.1,False
354,576528,22,20001723,1,2019,Zhou Qi,HOU,PF,0,20000022,2019-06-24T22:18:50,1,2.6,0,65,1.3,1.3,113.9,113.9,1.3,1.3,113.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,1.3,113.9,103.0,0.0,0.0,0.0,0.0,52.3,2.6,2.6,2.6,-2.3,0.0,0.0,2.6,False
355,576529,3,20001725,1,2019,Daniel Hamilton,ATL,SG,3,20000003,2019-06-24T22:18:50,19,164.5,232,10,26.2,68.3,43.6,51.3,17.1,42.1,46.1,10.4,26.2,39.6,3.9,7.8,57.0,11.4,42.1,53.5,6.5,22.2,13.8,25.1,7.8,1.3,18.2,21.6,64.9,71.3,51.9,10.6,16.5,1.8,0.5,23.2,17.9,172.4,180.8,172.4,-29.6,0.0,0.0,180.8,False
356,576530,1,20001729,1,2019,Ron Baker,WAS,SG,0,20000001,2019-06-24T22:18:50,15,66.9,172,66,5.2,22.8,22.8,22.8,3.9,9.1,48.9,1.3,14.8,10.0,6.5,7.8,94.9,1.3,11.4,12.5,0.9,9.4,5.1,17.1,7.8,1.3,6.5,20.5,15.9,25.8,35.4,4.0,13.4,2.4,0.7,20.6,10.0,74.8,70.9,74.8,-22.8,0.0,0.0,70.9,False
357,632982,1,20001730,1,2019,Gary Payton,WAS,PG,0,20000001,2019-06-24T22:18:50,3,30.1,17,63,6.5,10.4,71.2,85.4,5.2,7.8,76.0,1.3,2.6,57.0,0.0,0.0,0.0,1.3,1.3,2.6,8.7,9.0,8.8,5.2,3.9,1.3,1.3,2.6,12.5,10.4,78.4,47.9,51.8,10.2,6.8,12.7,27.4,34.6,31.3,34.6,12.5,0.0,0.0,31.3,False
358,576531,30,20001732,1,2019,Yogi Ferrell,SAC,PG,3,20000030,2019-06-24T22:18:50,72,907.0,1215,1,174.3,400.9,49.5,58.2,112.8,231.2,55.6,61.5,169.7,41.2,68.3,76.3,102.1,14.8,109.3,124.2,1.6,10.8,6.8,156.0,41.0,5.2,45.6,72.9,478.4,434.5,62.6,17.4,19.4,2.0,0.4,10.8,18.7,952.5,966.7,952.5,-64.9,0.0,0.0,966.7,False
359,576532,10,20001733,1,2019,Fred Vanvleet,TOR,PG,28,20000010,2019-06-24T22:18:50,64,1633.2,2005,16,280.2,683.4,46.7,57.3,152.6,346.3,50.2,127.6,337.1,43.1,110.5,131.0,96.0,23.9,166.3,190.2,1.7,11.3,6.6,349.7,64.9,22.8,93.4,125.3,798.4,741.0,61.4,18.4,27.2,2.0,1.2,12.7,20.5,1720.9,1754.9,1720.9,339.4,1.3,0.0,1754.9,False
360,576533,30,20001745,1,2019,Bogdan Bogdanovic,SAC,SG,17,20000030,2019-06-24T22:18:50,70,1980.8,2218,8,411.2,983.0,47.6,56.5,258.6,559.2,52.6,152.6,423.7,41.0,152.6,184.5,94.2,45.6,231.2,276.8,2.7,12.5,8.3,304.1,82.0,17.1,133.3,161.7,1127.6,1064.1,60.4,19.6,21.9,2.2,0.9,12.7,25.5,2079.9,2139.3,2079.9,-44.4,1.3,0.0,2139.3,False
361,577233,11,20001746,1,2019,Ryan Arcidiacono,CHI,PG,32,20000011,2019-06-24T22:18:50,81,1465.7,2234,19,213.0,476.1,50.9,62.1,120.7,228.9,60.0,92.3,247.2,42.5,101.4,116.2,99.4,30.8,218.7,249.4,1.9,12.2,7.9,307.5,74.0,5.2,71.8,194.8,619.6,527.2,66.9,14.9,21.6,2.1,0.2,13.6,13.4,1544.3,1560.1,1544.3,-284.8,0.0,0.0,1560.1,False
362,604495,22,20001747,1,2019,Danuel House,HOU,PF,13,20000022,2019-06-24T22:18:50,39,709.6,1114,44,134.4,287.0,53.3,70.0,50.1,84.3,67.8,84.3,202.7,47.4,63.8,80.9,89.9,28.5,131.0,159.5,3.6,15.1,10.2,45.6,23.9,12.5,39.9,91.1,416.9,322.6,73.7,15.6,7.7,1.4,1.2,12.5,16.2,746.0,779.6,746.0,192.5,0.0,0.0,779.6,False
363,577234,1,20001749,1,2019,Tomas Satoransky,WAS,PG,54,20000001,2019-06-24T22:18:50,80,1950.3,2464,42,292.7,603.7,55.2,62.1,219.8,419.2,59.7,72.9,184.5,45.0,149.2,182.2,93.3,93.4,224.4,317.8,5.2,11.4,9.1,454.5,93.4,14.8,136.7,195.9,807.6,683.9,67.2,18.8,28.1,2.3,0.6,19.0,16.1,2058.5,2084.7,2058.5,-61.5,9.1,1.3,2084.7,False
364,576534,25,20001757,1,2019,Dorian Finney-Smith,DAL,SF,26,20000025,2019-06-24T22:18:50,81,1541.4,2261,13,259.7,601.4,49.2,57.9,169.7,312.1,62.0,90.0,289.3,35.4,83.1,117.3,80.8,157.2,285.9,443.1,9.7,15.3,11.9,108.2,78.6,41.0,84.3,211.9,692.5,653.0,60.4,14.4,9.0,2.2,2.0,13.0,16.0,1661.0,1655.8,1661.0,-101.4,3.9,0.0,1655.8,False
365,686088,9,20001759,1,2019,Jonathan Gibson,BOS,PG,0,20000009,2019-06-24T22:18:50,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
366,576535,24,20001760,1,2019,Bryn Forbes,SA,SG,81,20000024,2019-06-24T22:18:50,82,1747.6,2611,34,411.2,902.1,51.9,64.6,210.7,431.7,55.6,200.5,470.4,48.5,78.6,88.8,100.8,20.5,251.7,272.2,1.1,11.9,7.4,199.3,51.3,5.2,91.1,181.1,1101.4,941.2,66.6,15.8,12.1,1.2,0.2,10.0,19.9,1803.4,1908.7,1803.4,-10.3,1.3,0.0,1908.7,False
367,601906,1,20001761,1,2019,Okaro White,WAS,PF,0,20000001,2019-06-24T22:18:50,3,3.1,8,18,0.0,2.6,0.0,0.0,0.0,0.0,0.0,0.0,2.6,0.0,0.0,0.0,0.0,1.3,1.3,2.6,19.4,20.0,19.7,0.0,0.0,0.0,0.0,0.0,0.0,2.6,0.0,-4.4,0.0,0.0,0.0,0.0,15.5,3.1,3.2,3.1,-3.4,0.0,0.0,3.2,False
368,576536,11,20001762,1,2019,Wayne Selden,CHI,SG,13,20000011,2019-06-24T22:18:50,75,1032.5,1638,34,223.2,550.1,46.2,52.8,160.6,352.0,51.9,62.6,198.2,36.0,76.3,104.8,82.9,42.1,162.9,205.0,3.6,12.4,8.8,124.2,37.6,14.8,90.0,149.2,585.4,596.2,55.9,11.2,12.6,1.4,1.0,14.9,21.0,1084.9,1120.8,1084.9,-331.4,1.3,0.0,1120.8,False
369,575706,18,20001763,1,2019,Alex Abrines,OKC,SG,2,20000018,2019-06-24T22:18:50,31,324.2,670,14,63.8,178.8,40.7,55.1,17.1,34.2,57.0,46.7,144.7,36.8,13.7,14.8,105.1,6.5,49.0,54.7,1.1,10.1,5.5,22.8,19.4,7.8,15.9,60.4,187.9,185.3,57.9,10.0,5.6,1.8,1.1,10.3,14.0,350.4,358.2,350.4,33.0,0.0,0.0,358.2,False
370,576537,30,20001768,1,2019,Troy Williams,SAC,SF,0,20000030,2019-06-24T22:18:50,21,256.6,354,65,50.1,111.6,51.1,59.2,34.2,61.5,63.3,15.9,50.1,36.2,10.3,17.1,68.3,13.7,53.5,67.2,5.0,18.1,11.1,12.5,11.4,10.4,10.3,42.1,126.4,119.1,60.5,14.5,6.0,1.9,2.9,10.3,17.2,277.1,273.1,277.1,-76.3,0.0,0.0,273.1,False
371,583406,1,20001775,1,2019,Chasson Randle,WAS,PG,2,20000001,2019-06-24T22:18:50,49,565.7,845,56,103.6,247.2,47.7,59.8,51.3,116.2,50.2,52.4,131.0,45.6,49.0,70.6,79.0,11.4,52.4,63.8,1.9,8.9,5.3,110.5,28.5,3.9,49.0,103.6,308.7,278.2,63.1,13.7,20.0,2.1,0.4,17.0,18.7,597.6,619.6,597.6,-125.3,0.0,0.0,619.6,False
372,576538,3,20001779,1,2019,Alex Poythress,ATL,SF,1,20000003,2019-06-24T22:18:50,21,271.9,346,63,45.6,92.3,56.3,61.8,35.3,66.1,60.8,10.3,26.2,44.5,20.5,33.0,70.7,33.0,53.5,86.6,11.1,18.9,14.9,19.4,5.2,11.4,14.8,53.5,121.9,106.8,64.8,16.6,10.0,0.8,3.7,13.9,16.3,287.8,288.7,287.8,-85.4,0.0,0.0,288.7,False
373,575707,26,20001791,1,2019,Damion Lee,GS,SG,0,20000026,2019-06-24T22:18:50,32,306.7,427,10,63.8,144.7,50.2,62.8,33.0,67.2,56.0,30.8,77.5,45.2,21.6,25.1,98.4,10.4,63.8,72.9,3.1,17.4,10.4,14.8,14.8,0.0,12.5,31.9,180.0,155.7,65.9,16.6,5.9,2.1,0.0,9.7,19.2,321.5,332.0,321.5,-61.5,0.0,0.0,332.0,False
374,610835,12,20001792,1,2019,Jalen Jones,CLE,SF,0,20000012,2019-06-24T22:18:50,16,166.6,244,8,29.6,70.6,47.7,57.0,18.2,38.7,53.6,11.4,31.9,40.7,21.6,30.8,80.2,12.5,26.2,38.7,7.1,14.2,10.0,9.1,10.3,2.6,10.4,30.8,92.3,84.1,62.3,14.6,6.2,2.7,1.0,11.1,19.2,179.2,178.8,179.2,-28.5,0.0,0.0,178.8,False
375,579519,11,20001795,1,2019,Shaquille Harrison,CHI,PG,11,20000011,2019-06-24T22:18:50,74,1283.5,1629,52,209.6,485.2,49.2,52.4,182.2,383.8,54.1,27.3,101.4,30.8,93.4,140.1,76.0,37.6,215.3,252.9,3.2,16.5,10.9,158.3,101.4,34.2,68.3,141.2,539.9,546.9,56.3,16.0,16.0,3.9,2.3,12.6,18.9,1419.1,1345.7,1419.1,-353.1,1.3,0.0,1345.7,False
376,576539,4,20001796,1,2019,Derrick Jones,MIA,SF,14,20000004,2019-06-24T22:18:50,60,1023.4,1313,30,182.2,369.0,56.3,61.2,150.3,265.4,64.6,31.9,103.6,35.1,84.3,139.0,69.1,109.3,164.0,273.4,10.1,15.1,12.6,42.1,52.4,47.8,49.0,140.1,480.7,430.2,63.7,17.9,6.1,2.5,4.2,11.6,17.9,1123.6,1077.5,1123.6,-23.9,0.0,0.0,1077.5,False
377,576540,16,20001799,1,2019,C.J. Williams,MIN,SG,0,20000016,2019-06-24T22:18:50,15,83.8,146,10,19.4,39.9,55.4,65.0,13.7,21.6,72.0,6.5,18.2,35.5,0.0,1.3,0.0,1.3,9.1,10.4,1.1,7.7,4.3,13.7,7.8,0.0,6.5,18.2,44.4,40.4,62.5,11.8,14.7,2.9,0.0,14.1,15.2,90.7,90.0,90.7,-55.8,0.0,0.0,90.0,False
378,577235,27,20001801,1,2019,Alex Caruso,LAL,SG,4,20000027,2019-06-24T22:18:50,25,511.3,605,6,87.7,197.0,50.7,58.5,60.4,140.1,49.1,27.3,57.0,54.7,58.1,72.9,90.8,22.8,53.5,76.3,5.1,10.2,8.4,87.7,27.3,10.3,47.8,61.5,260.8,229.1,64.9,18.9,22.4,2.7,1.8,19.7,21.7,548.9,557.8,548.9,52.4,3.9,0.0,557.8,False
379,612671,30,20001809,1,2019,Mark Baker,SAC,,0,20000030,2019-06-24T22:18:50,1,0.0,4,38,0.0,1.3,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,1.3,0.0,-18.1,0.0,0.0,0.0,0.0,13.3,0.0,0.0,0.0,3.9,0.0,0.0,0.0,False
380,576541,12,20001820,1,2019,David Nwaba,CLE,SG,14,20000012,2019-06-24T22:18:50,51,783.2,1121,14,143.5,298.4,54.8,60.0,116.2,213.0,62.1,27.3,85.4,36.4,66.1,96.8,77.7,46.7,139.0,185.7,5.7,16.4,10.5,61.5,41.0,19.4,33.0,120.7,380.4,341.0,63.6,15.5,10.5,2.4,1.9,10.1,16.7,843.5,822.6,843.5,-87.7,0.0,0.0,822.6,False
381,575708,18,20001822,1,2019,Hamidou Diallo,OKC,SG,3,20000018,2019-06-24T22:18:50,51,422.5,599,14,85.4,187.9,51.8,53.2,80.9,160.6,57.4,5.2,27.3,19.0,41.0,67.2,69.5,43.3,67.2,110.5,9.4,13.6,10.8,19.4,23.9,11.4,26.2,87.7,216.4,217.5,56.6,13.5,5.7,2.4,2.1,12.2,18.9,457.8,443.4,457.8,-86.6,0.0,0.0,443.4,False
382,577236,27,20001823,1,2019,Lonzo Ball,LAL,PG,45,20000027,2019-06-24T22:18:50,47,1391.5,1620,40,210.7,519.4,46.2,55.5,125.3,259.7,54.9,85.4,259.7,37.5,22.8,54.7,47.5,61.5,224.4,285.9,5.2,16.0,10.4,290.4,78.6,21.6,117.3,129.8,529.6,543.4,55.5,16.3,27.1,2.9,1.4,20.2,19.3,1491.7,1515.7,1491.7,-18.2,5.2,1.3,1515.7,False
383,576542,30,20001824,1,2019,De'Aaron Fox,SAC,PG,81,20000030,2019-06-24T22:18:50,81,3163.9,2899,62,575.2,1255.2,52.2,56.6,477.2,990.9,54.9,98.0,264.2,42.3,345.1,475.0,82.8,49.0,297.3,346.3,2.2,12.3,8.0,672.0,151.5,51.3,258.6,232.4,1593.5,1464.2,62.0,24.8,37.8,3.2,2.0,17.1,28.1,3366.7,3388.5,3366.7,77.5,18.2,1.3,3388.5,False
384,575709,5,20001825,1,2019,Markelle Fultz,ORL,PG,15,20000005,2019-06-24T22:18:50,19,394.7,485,58,74.0,176.5,47.7,49.2,69.5,160.6,49.3,5.2,15.9,32.6,23.9,42.1,64.7,29.6,50.1,79.7,8.4,12.8,10.0,67.2,19.4,6.5,28.5,59.2,176.5,195.1,51.5,14.7,23.0,2.5,1.3,14.5,23.0,419.7,415.2,419.7,-9.1,0.0,0.0,415.2,False
385,576543,6,20001826,1,2019,Dennis Smith Jr.,NY,PG,50,20000006,2019-06-24T22:18:50,53,1487.5,1718,33,316.6,740.4,48.7,54.7,240.3,503.4,54.3,76.3,236.9,36.7,112.8,177.7,72.3,36.4,140.1,176.5,2.8,11.3,7.0,287.0,76.3,22.8,175.4,146.9,822.4,818.5,57.2,16.6,31.3,2.8,1.5,20.1,28.3,1586.6,1627.3,1586.6,-173.1,2.6,1.3,1627.3,False
386,576544,30,20001827,1,2019,Harry Giles,SAC,PF,0,20000030,2019-06-24T22:18:50,58,951.0,934,3,199.3,396.4,57.3,57.3,199.3,389.5,58.3,0.0,7.8,0.0,66.1,103.6,72.6,75.2,177.7,252.9,10.5,22.9,15.9,96.8,35.3,25.1,83.1,170.8,464.7,442.0,59.9,19.7,17.3,2.3,3.0,18.0,26.6,1011.3,1005.2,1011.3,-120.7,0.0,0.0,1005.2,False
387,576545,29,20001828,1,2019,Josh Jackson,PHO,SF,29,20000029,2019-06-24T22:18:50,79,1922.5,2264,10,395.2,957.9,47.0,52.1,312.1,701.6,50.7,83.1,256.3,36.9,162.9,242.6,76.4,75.2,320.1,395.2,4.7,18.1,11.0,208.4,84.3,63.8,197.0,238.1,1036.5,1064.6,55.5,14.8,16.1,2.3,3.0,17.8,27.3,2070.6,2085.8,2070.6,-489.8,2.6,0.0,2085.8,False
388,575710,9,20001829,1,2019,Jayson Tatum,BOS,SF,79,20000009,2019-06-24T22:18:50,79,2537.0,2795,43,530.8,1180.0,51.3,57.6,398.6,825.8,55.0,132.1,354.2,42.5,222.1,259.7,97.4,79.7,463.6,543.3,3.9,20.2,11.8,191.4,95.7,64.9,139.0,191.4,1415.8,1294.3,62.3,20.4,11.4,2.1,2.7,11.0,25.3,2697.6,2713.4,2697.6,410.0,10.4,0.0,2713.4,False
389,576546,5,20001830,1,2019,Jonathan Isaac,ORL,PF,64,20000005,2019-06-24T22:18:50,75,1790.7,2273,13,298.4,695.9,48.9,56.8,200.5,393.0,58.1,98.0,303.0,36.8,125.3,153.8,92.8,112.8,355.4,468.1,6.8,19.4,12.6,91.1,67.2,111.6,85.4,162.9,820.1,763.6,61.2,16.9,7.4,1.9,5.4,11.5,18.7,1969.6,1911.0,1969.6,10.4,3.9,0.0,1911.0,False
390,577237,11,20001831,1,2019,Lauri Markkanen,CHI,PF,51,20000011,2019-06-24T22:18:50,52,1942.6,1916,13,389.5,905.5,49.0,57.6,252.9,527.4,54.6,136.7,378.1,41.1,193.6,222.1,99.3,84.3,451.0,535.3,6.1,29.5,17.3,85.4,42.1,37.6,96.8,139.0,1109.4,1003.2,63.0,22.5,9.4,1.4,2.2,10.0,28.7,2022.3,2120.2,2022.3,-224.4,22.8,0.0,2120.2,False
391,576547,6,20001832,1,2019,Frank Ntilikina,NY,PG,16,20000006,2019-06-24T22:18:50,43,644.0,1029,44,108.2,321.2,38.4,45.2,70.6,190.2,42.3,37.6,131.0,32.7,26.2,34.2,87.4,13.7,85.4,99.1,1.8,10.1,6.5,139.0,34.2,15.9,63.8,118.5,280.2,336.2,47.5,9.5,22.4,2.1,1.7,18.2,19.0,694.1,699.6,694.1,-210.7,0.0,0.0,699.6,False
392,576548,2,20001833,1,2019,Malik Monk,CHA,SG,0,20000002,2019-06-24T22:18:50,73,1160.5,1433,0,258.6,667.5,44.1,54.8,134.4,291.6,52.5,124.2,375.9,37.6,102.5,116.2,100.5,18.2,137.8,156.0,1.7,12.1,7.6,133.3,42.1,21.6,98.0,120.7,743.8,718.6,58.9,16.1,16.3,1.9,1.7,13.7,28.1,1224.3,1279.4,1224.3,-50.1,0.0,0.0,1279.4,False
393,577238,19,20001834,1,2019,Zach Collins,POR,C,0,20000019,2019-06-24T22:18:50,77,1266.9,1543,54,215.3,455.6,53.8,59.5,169.7,317.8,60.8,45.6,137.8,37.7,107.1,143.5,85.0,124.2,244.9,369.0,11.4,18.8,14.5,80.9,28.5,75.2,87.7,198.2,583.2,518.7,64.0,17.2,9.2,1.2,5.1,16.5,19.0,1370.6,1352.0,1370.6,-12.5,0.0,0.0,1352.0,False
394,576549,3,20001835,1,2019,John Collins,ATL,PF,59,20000003,2019-06-24T22:18:50,61,2375.4,2082,39,529.6,946.5,63.8,67.4,467.0,766.5,69.4,62.6,180.0,39.6,231.2,301.8,87.2,249.4,428.3,677.7,14.0,25.2,19.5,137.8,25.1,44.4,136.7,226.7,1353.1,1079.3,71.4,29.8,12.6,0.7,2.4,12.8,27.1,2444.9,2563.6,2444.9,-86.6,36.4,0.0,2563.6,False
395,576550,4,20001836,1,2019,Bam Adebayo,MIA,C,28,20000004,2019-06-24T22:18:50,82,2132.7,2178,42,318.9,553.6,65.6,66.1,315.5,536.5,67.0,3.9,17.1,22.8,189.1,257.4,83.7,187.9,492.0,680.0,10.4,27.3,18.9,209.6,80.9,74.0,137.8,231.2,830.3,666.8,71.0,22.8,16.2,2.4,3.9,19.5,18.1,2287.6,2256.1,2287.6,23.9,12.5,0.0,2256.1,False
